eids,input,prediction,actual,generation
Id5,"Adisham_Hall address ""St. Benedict's Monastery, Adisham, Haputhale, Sri Lanka"" Adisham_Hall architecturalStyle ""Tudor and Jacabian"" Adisham_Hall buildingStartDate ""1927"" Adisham_Hall completionDate 1931 Adisham_Hall location Sri_Lanka"," Adisham Hall is located at St. Benedict's Monastery, Adisham, Haputhale, Sri Lanka. The building was started in 1927 and completed in 1931. The architectural style of the building is Tudor and Jacobean. ","[""Adisham Hall in Sri Lanka was constructed between 1927 and 1931 at St Benedict's Monastery, Adisham, Haputhale, Sri Lanka in the Tudor and Jacobean style of architecture."", ""Construction of Adisham Hall took place between 1927 and 1931 in the architectural style of Tudor and Jacobean. It is located at St Benedict's Monastery, Adisham, Haputhale, Sri Lanka.""]","<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] Adisham_Hall address ""St. Benedict's Monastery, Adisham, Haputhale, Sri Lanka"" Adisham_Hall architecturalStyle ""Tudor and Jacabian"" Adisham_Hall buildingStartDate ""1927"" Adisham_Hall completionDate 1931 Adisham_Hall location Sri_Lanka [/TRIPLE] [ANW] Adisham Hall is located at St. Benedict's Monastery, Adisham, Haputhale, Sri Lanka. The building was started in 1927 and completed in 1931. The architectural style of the building is Tudor and Jacobean. [/ANW] 2020-09-22 11:36:00"
Id74,Dave_Challinor club Stockport_County_F.C. A.F.C._Fylde manager Dave_Challinor, Dave Challinor is the manager of A.F.C. Fylde and plays for Stockport County F.C. ,"[""AFC Fylde's manager is Dave Challinor who plays at the Stockport County F.C."", 'Dave Challinor manages A.F.C. Fylde and plays at the Stockport County F.C.', 'Dave Challinor, manager of AFC Fylde, played for Stockport County F.C.']","<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] Dave_Challinor club Stockport_County_F.C. A.F.C._Fylde manager Dave_Challinor [/TRIPLE] [ANW] Dave Challinor is the manager of A.F.C. Fylde and plays for Stockport County F.C. [/ANW] 2019-09-10 11:00:00"
Id4,11th_Mississippi_Infantry_Monument location Seminary_Ridge, The 11th Mississippi Infantry Monument is located at Seminary Ridge. ,"['The 11th Mississippi Infantry Monument is located at Seminary Ridge.', ""The 11th Mississippi Infantry Monument's location is in the Seminary Ridge.""]","<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] 11th_Mississippi_Infantry_Monument location Seminary_Ridge [/TRIPLE] [ANW] The 11th Mississippi Infantry Monument is located at Seminary Ridge. [/ANW] 2019 [ANW] The 11th Mississippi Infantry Monument is located at Seminary Ridge. [/ANW] 2019 [ANW] The 11th Mississippi Infantry Monument is located at Seminary Ridge. [/ANW] 2019 [ANW] The 11th Mississippi Infantry Monument is located at Seminary Ridge. [/ANW] 2019 [ANW] The 11th Mississippi Infantry Monument is located at Seminary Ridge. [/ANW] 2019 [ANW] The 11th Mississippi Infantry Monument is located at Seminary Ridge. [/ANW] 2019 [ANW] The 11th Mississippi Infantry Monument is located at Seminary Ridge. [/ANW] 2019 [ANW] The 11th Mississippi Infantry Monument is located at Seminary Ridge. [/ANW] 2019 [ANW] The 11th Mississippi Infantry Monument is located at Seminary Ridge. [/ANW] 2019 [ANW] The 11th Mississippi Infantry Monument is located at Seminary Ridge. [/ANW] 2019 [ANW] The 11th Mississippi Infantry Monument is located at Seminary Ridge. [/ANW] 2019 [ANW] The 11th Mississippi Infantry Monument is located at Seminary Ridge. [/ANW] 2019 [ANW] The 11th Mississippi Infantry Monument is located at Seminary Ridge. [/ANW] 2019 [ANW] The 11th Mississippi Infantry Monument is located at Seminary Ridge. [/ANW] 2019 [ANW] The 11th Mississippi Infantry Monument is located at Seminary Ridge. [/ANW] 2019 [ANW] The "
Id28,Java ethnicGroup Baduy, The Baduy are an ethnic group that speak Java. ,"['Baduy is the ethnic group of Java.', 'The Baduy is an ethnic group in Java.', 'Baduy is an ethnic group of Java.']","<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] Java ethnicGroup Baduy [/TRIPLE] [ANW] The Baduy are an ethnic group that speak Java. [/ANW] 2019-09-10 11:00:00"
Id67,Al_Asad_Airbase runwayLength 3090.0, The runway length of Al Asad Airbase is 3090.0. ,"['The runway length of Al Asad Airbase is 3090 meters.', 'The runway length at Al Asad airbase is 3090.0.', ""Al Asad Airbase's runway length is 3090.0.""]","<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] Al_Asad_Airbase runwayLength 3090.0 [/TRIPLE] [ANW] The runway length of Al Asad Airbase is 3090.0. [/ANW] 2019 [/ANW] 2019 [/ANW] 2019 [/ANW] 2019 [/ANW] 2019 [/ANW] 2019 [/ANW] 2019 [/ANW] 2019 [/ANW] 2019 [/ANW] 2019 [/ANW] 2019 [/ANW] 2019 [/ANW] 2019 [/ANW] 2019 [/ANW] 2019 [/ANW] 2019 [/ANW] 2019 [/ANW] 2019 [/ANW] 2019 [/ANW] 2019 [/ANW] 2019 [/ANW] 2019 [/ANW] 2019 [/ANW] 2019 [/ANW] 2019 [/ANW] 2019 [/ANW] 2019 [/ANW] 2019 [/ANW] 2019 [/ANW] 2019 [/ANW] 2019 [/ANW] 2019 [/ANW] 2019 [/ANW] 2019 [/ANW] 2019 [/ANW] 2019 [/ANW] 2019 [/ANW] 2019 [/ANW] 2019 [/ANW] 2019 [/ANW] 2019 [/ANW] 2019 [/"
Id50,Elliot_See nationality United_States, Elliot See is from the United States. ,"['The nationality of Elliot See is United States.', 'Elliot See had a nationality that was of the United States.', 'Elliot See is from the United States.', 'Elliot See is a United States national.']","<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] Elliot_See nationality United_States [/TRIPLE] [ANW] Elliot See is from the United States. [/ANW] 2019-09-10 11:00:00"
Id209,National_League_North champions Barrow_A.F.C., Barrow A.F.C. are the champions of the National League North. ,"['Barrow AFC are previous champions of the National League North.', 'Barrow A.F.C. team won the championship before in the National League North.', 'Barrow A.F.C. are the National League North Champions.']","<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] National_League_North champions Barrow_A.F.C. [/TRIPLE] [ANW] Barrow A.F.C. are the champions of the National League North. [/ANW] 2019 [TRIPLE] The 2019 National League North champions are Barrow A.F.C. [/TRIPLE] 2019 [ANW] The 2019 National League North champions are Barrow A.F.C. [/ANW] 2019 [TRIPLE] Barrow A.F.C. are the 2019 National League North champions. [/TRIPLE] 2019 [ANW] Barrow A.F.C. are the 2019 National League North champions. [/ANW] 2019 [TRIPLE] The 2019 National League North champions are Barrow A.F.C. [/TRIPLE] 2019 [ANW] The 2019 National League North champions are Barrow A.F.C. [/ANW] 2019 [TRIPLE] Barrow A.F.C. are the 2019 National League North champions. [/TRIPLE] 2019 [ANW] Barrow A.F.C. are the 2019 National League North champions. [/ANW] 2019 [TRIPLE] The 2019 National League North champions are Barrow A.F.C. [/TRIPLE] 2019 [ANW] The 2019 National League North champions are Barrow A.F.C. [/ANW] 2019 [TRIPLE] Barrow A.F.C. are the 2019 National League North champions. [/TRIPLE] 2019 [ANW] Barrow A.F.C. are the 2019 National League North champions. [/ANW] 2019 [TRIPLE] The 2019 National League North champions are Barrow A.F.C. [/TRIPLE] 2019 [ANW] The 2019 National"
Id277,Texas language English_language, English is the language of Texas. ,"['English is spoken in Texas.', 'English is the language of Texas.', 'The language spoken in Texas is English.']","<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] Texas language English_language [/TRIPLE] [ANW] English is the language of Texas. [/ANW] 2017-09-26 11:00:00"
Id44,Arròs_negre country Spain Arròs_negre ingredient White_rice Arròs_negre region Catalonia, White rice is an ingredient of the dish Arros negre which is from the region of Catalonia in Spain. ,"['Arros negre, containing white rice, is from the Catalonia region in Spain.', 'Arros negre contains white rice and is a traditional dish from the Catalonia region of Spain.', 'Arròs negre is from the Catalonia region, Spain, and white rice is one of its ingredients.']","<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] Arròs_negre country Spain Arròs_negre ingredient White_rice Arròs_negre region Catalonia [/TRIPLE] [ANW] White rice is an ingredient of the dish Arros negre which is from the region of Catalonia in Spain. [/ANW] 2019-09-10 11:36:00"
Id6,"11th_Mississippi_Infantry_Monument state ""Pennsylvania""", The 11th Mississippi Infantry Monument is in Pennsylvania. ,"['The 11th Mississippi Infantry Monument is in Pennsylvania.', 'The 11th Mississippi Infantry Monument is located in the state of Pennsylvania.', 'The 11th Mississippi Infantry Monument stands in the state of Pennsylvania.', '11th Mississippi Infantry Monument is in Pennsylvania.', 'The 11th Mississippi Infantry Monument is found in Pennsylvania.', 'The 11th Mississippi Infantry Monument is located in Pennsylvania state.']","<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] 11th_Mississippi_Infantry_Monument state ""Pennsylvania"" [/TRIPLE] [ANW] The 11th Mississippi Infantry Monument is in Pennsylvania. [/ANW] 2019 [ANW] The 11th Mississippi Infantry Monument is in Pennsylvania. [/ANW] 2019 [ANW] The 11th Mississippi Infantry Monument is in Pennsylvania. [/ANW] 2019 [ANW] The 11th Mississippi Infantry Monument is in Pennsylvania. [/ANW] 2019 [ANW] The 11th Mississippi Infantry Monument is in Pennsylvania. [/ANW] 2019 [ANW] The 11th Mississippi Infantry Monument is in Pennsylvania. [/ANW] 2019 [ANW] The 11th Mississippi Infantry Monument is in Pennsylvania. [/ANW] 2019 [ANW] The 11th Mississippi Infantry Monument is in Pennsylvania. [/ANW] 2019 [ANW] The 11th Mississippi Infantry Monument is in Pennsylvania. [/ANW] 2019 [ANW] The 11th Mississippi Infantry Monument is in Pennsylvania. [/ANW] 2019 [ANW] The 11th Mississippi Infantry Monument is in Pennsylvania. [/ANW] 2019 [ANW] The 11th Mississippi Infantry Monument is in Pennsylvania. [/ANW] 2019 [ANW] The 11th Mississippi Infantry Monument is in Pennsylvania. [/ANW] 2019 [ANW] The 11th Mississippi Infantry Monument is in Pennsylvania. [/ANW] 2019 [ANW] The 11th Mississippi Infantry Monument is in Pennsylvania. [/ANW] 2019 [ANW] The 11th Mississippi Infantry Monument is in Pennsylvania. [/ANW] 2019 [ANW] The 11th Mississippi Infantry Monument is in Pennsylvania. [/ANW] 2"
Id4,"Alan_Shepard almaMater ""NWC, M.A. 1957"" Alan_Shepard birthDate ""1923-11-18"" Alan_Shepard birthPlace New_Hampshire Alan_Shepard deathPlace California Alan_Shepard nationality United_States Alan_Shepard occupation Test_pilot Alan_Shepard status ""Deceased""", Alan Shepard was born in New Hampshire on the 18th of November 1923. He was a test pilot and a US national. He graduated from NWC with an MA in 1957. He died in California. ,"['Alan Shepard was born on Nov 18, 1923 in New Hampshire, USA. He graduated from NWC in 1957 with an M.A. He worked as a test pilot before passing away in California.', 'American Alan Shepard was born in New Hampshire on Nov 18, 1923. He graduated from NWC with an M.A. in 1957 and was a test pilot. He deceased and died in California.', 'The deceased Alan Shepard, a United States national, was born in New Hampshire on 1923-11-18. He graduated from NWC, M.A. in 1957 and served as a Test pilot. Alan Shepard died in California.']","<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] Alan_Shepard almaMater ""NWC, M.A. 1957"" Alan_Shepard birthDate ""1923-11-18"" Alan_Shepard birthPlace New_Hampshire Alan_Shepard deathPlace California Alan_Shepard nationality United_States Alan_Shepard occupation Test_pilot Alan_Shepard status ""Deceased"" [/TRIPLE] [ANW] Alan Shepard was born in New Hampshire on the 18th of November 1923. He was a test pilot and a US national. He graduated from NWC with an MA in 1957. He died in California. [/ANW] 2021-09-22 11:36:00"
Id65,Malaysia capital Kuala_Lumpur Asam_pedas country Malaysia Malaysia ethnicGroup Malaysian_Chinese," Asam pedas is a food found in Malaysia, where the capital is Kuala Lumpur and one of the ethnic groups are the Malaysian Chinese. ","['Asam pedas is a food from Malaysia where the capital is Kuala Lumpur, and the Malaysian Chinese are one of the ethnic groups.', 'Asam pedas is a food found in Malaysia where the Malaysian chinese are an ethnic group and the capital city is Kuala Lumpur.', 'Asam pedas is a food from Malaysia where the capital is Kuala Lumpur and the Malaysian chinese are an ethnic group.']","<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] Malaysia capital Kuala_Lumpur Asam_pedas country Malaysia Malaysia ethnicGroup Malaysian_Chinese [/TRIPLE] [ANW] Asam pedas is a food found in Malaysia, where the capital is Kuala Lumpur and one of the ethnic groups are the Malaysian Chinese. [/ANW] 2019-09-10 11:36:00"
Id57,Bolt_(comicsCharacter) creator Paris_Cullins Bolt_(comicsCharacter) creator Ernie_Colón Paris_Cullins nationality United_States," The comic character Bolt was created by Ernie Colon and the American, Paris Cullins. ","['Ernie Colon and Paris Cullins created the comic character Bolt. Cullins is from the US.', 'Bolt was created by Ernie Colon and Paris Cullins who is an American.', 'The comic character of Bolt is created by Ernie Colon and the US National, Paris Cullins.']","<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] Bolt_(comicsCharacter) creator Paris_Cullins Bolt_(comicsCharacter) creator Ernie_Colón Paris_Cullins nationality United_States [/TRIPLE] [ANW] The comic character Bolt was created by Ernie Colon and the American, Paris Cullins. [/ANW] 2019-09-10 11:36:00"
Id192,Jorge_Humberto_Rodríguez club El_Salvador_national_football_team, Jorge Humberto Rodriguez is a member of the El Salvador national football team. ,"['Jorge Humberto Rodríguez is a member of the El Salvador national football team.', 'Jorge Humberto Rodriguez plays for the El Salvador national football team.']","<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] Jorge_Humberto_Rodríguez club El_Salvador_national_football_team [/TRIPLE] [ANW] Jorge Humberto Rodriguez is a member of the El Salvador national football team. [/ANW] 2019-09-11 11:00:00"
Id20,Azerbaijan capital Baku Baku_Turkish_Martyrs'_Memorial location Azerbaijan," The Baku Turkish Martyrs' Memorial is located in Azerbaijan, the capital of which is Baku. ","[""Turkish Martyrs' Memorial is located in Baku, the capital of Azerbaijan."", ""Baku Turkish Martyrs' Memorial is in Azerbaijan. The capital is Baku."", 'The Turkish martyrs memorial is located in Baku, the capital of Azerbaijan.']","<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] Azerbaijan capital Baku Baku_Turkish_Martyrs'_Memorial location Azerbaijan [/TRIPLE] [ANW] The Baku Turkish Martyrs' Memorial is located in Azerbaijan, the capital of which is Baku. [/ANW] 2019-09-10 11:36:00"
Id235,Infraero location Brasília, Infraero is located in Brasília. ,"['Infraero is in Brasilia.', 'Infraero is located in Brasilia.']","<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] Infraero location Brasília [/TRIPLE] [ANW] Infraero is located in Brasília. [/ANW] 2019-09-10 11:36:00"
Id3,"11th_Mississippi_Infantry_Monument location Adams_County,_Pennsylvania"," The 11th Mississippi Infantry Monument is located in Adams County, Pennsylvania. ","[""11th Mississippi Infantry Monument's location is Adams County, Pennsylvania."", 'The location of the 11th Mississippi Infantry Monument is Adams County, Pennsylvania.', 'The 11th Mississippi Infantry Monument is located in Adams County, Pennsylvania.', '11th Mississippi Infantry Monument is found in the Adams County in Pennsylvania.']","<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] 11th_Mississippi_Infantry_Monument location Adams_County,_Pennsylvania [/TRIPLE] [ANW] The 11th Mississippi Infantry Monument is located in Adams County, Pennsylvania. [/ANW] 2019 [ANW] The 11th Mississippi Infantry Monument is located in Adams County, Pennsylvania. [/ANW] 2019 [ANW] The 11th Mississippi Infantry Monument is located in Adams County, Pennsylvania. [/ANW] 2019 [ANW] The 11th Mississippi Infantry Monument is located in Adams County, Pennsylvania. [/ANW] 2019 [ANW] The 11th Mississippi Infantry Monument is located in Adams County, Pennsylvania. [/ANW] 2019 [ANW] The 11th Mississippi Infantry Monument is located in Adams County, Pennsylvania. [/ANW] 2019 [ANW] The 11th Mississippi Infantry Monument is located in Adams County, Pennsylvania. [/ANW] 2019 [ANW] The 11th Mississippi Infantry Monument is located in Adams County, Pennsylvania. [/ANW] 2019 [ANW] The 11th Mississippi Infantry Monument is located in Adams County, Pennsylvania. [/ANW] 2019 [ANW] The 11th Mississippi Infantry Monument is located in Adams County, Pennsylvania. [/ANW] 2019 [ANW] The 11th Mississippi Infantry Monument is located in Adams County, Pennsylvania. [/ANW] 2019 [ANW] The 11th Mississippi Infantry Monument is located in Adams County, Pennsylvania. [/ANW] 2019 [ANW] The 11th Mississippi Infantry Monument is located in Adams County, Pennsylvania. [/ANW] 2019 [ANW] The 11th Mississippi Infantry Monument is located in Adams County, Pennsylvania. [/ANW] 2019 [ANW] The 11th Mississippi Infantry Monument is located in Adams County"
Id2,"Bolt_(comicsCharacter) alternativeName ""Larry Bolatinsky"" Bolt_(comicsCharacter) creator Ernie_Colón Bolt_(comicsCharacter) creator Dan_Mishkin Ernie_Colón nationality Puerto_Ricans"," The comic character Bolt, also known as Larry Bolatinsky, was created by Dan Mishkin and the Puerto Rican national, Ernie Colon. ","['Dan Mishkin and the Puerto Rican national, Ernie Colon created the comic character of Bolt who has the alternative name of Larry Bolatinsky.', 'Dan Mishkin and Ernie Colón (Puerto Rican) created the comic character Bolt, the alternative name of which is Larry Bolatinsky.', 'The comic book character of Bolt has the alternative name of Larry Bolatinsky. It was created by Dan Mishkin and the Puerto Rican national, Ernie Colon.']","<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] Bolt_(comicsCharacter) alternativeName ""Larry Bolatinsky"" Bolt_(comicsCharacter) creator Ernie_Colón Bolt_(comicsCharacter) creator Dan_Mishkin Ernie_Colón nationality Puerto_Ricans [/TRIPLE] [ANW] The comic character Bolt, also known as Larry Bolatinsky, was created by Dan Mishkin and the Puerto Rican national, Ernie Colon. [/ANW] 2019-09-10 11:36:00"
Id43,Greece capital Athens Greece currency Euro Greece leader Nikos_Voutsis A.E_Dimitra_Efxeinoupolis location Greece," The A.E Dimitra Efxeinoupolis club is located in Greece, where the capital is Athens, the currency is the euro and the leader is Nikos Voutsis. ","['Nikos Voutsis is the leader of greece where the currency is the Euro and the capital city is Athens. The country is the location of A.E Dimitra Efxeinoupolis.', 'The A.E. Dimitra Efxeinoupolis club is located in Greece where the Euro is the currency, Athens is the capital and Nikos Voutsis is the leader.']","<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] Greece capital Athens Greece currency Euro Greece leader Nikos_Voutsis A.E_Dimitra_Efxeinoupolis location Greece [/TRIPLE] [ANW] The A.E Dimitra Efxeinoupolis club is located in Greece, where the capital is Athens, the currency is the euro and the leader is Nikos Voutsis. [/ANW] 2019-09-10 11:36:00"
Id246,Stuart_Parker_(footballer) club Irlam_Town_F.C., Stuart Parker (footballer) plays for Irlam Town F.C. ,"['The footballer Stuart Parker is attached to Irlam Town Football Club.', 'Stuart Parker is a member of the Irlam Town F.C.']","<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] Stuart_Parker_(footballer) club Irlam_Town_F.C. [/TRIPLE] [ANW] Stuart Parker (footballer) plays for Irlam Town F.C. [/ANW] 2019-09-10 11:00:00"
Id216,Peter_Stöger club Austria_national_football_team, Peter Stöger is in the Austria national football team. ,"['Footballer, Peter Stöger, plays for the Austria National Football team.', 'Peter Stoger plays for the Austria national football team.']","<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] Peter_Stöger club Austria_national_football_team [/TRIPLE] [ANW] Peter Stöger is in the Austria national football team. [/ANW] 2019-09-11 11:00:00"
