eids,input,prediction,actual,generation
Id132,"Asherton,_Texas country United_States Asher_and_Mary_Isabelle_Richardson_House location Asherton,_Texas"," Asherton, Texas, USA ist der Standort von Asher und Mary Isabelle Richardson House.  ","['Asher und Mary Isabelle Richardson House befindet sich in Asherton, Texas, USA. ', 'Asher und Mary Isabelle Richardson House befindet sich in Asherton, Texas in den USA. ', 'Asher und Mary Isabelle Richardson House befindet sich in Asherton, Texas, USA. ']","<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] Asherton,_Texas country United_States Asher_and_Mary_Isabelle_Richardson_House location Asherton,_Texas [/TRIPLE] [ANW] Asherton, Texas, USA ist der Standort von Asher und Mary Isabelle Richardson House.  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIP"
Id61,Stuart_Parker_(footballer) club Stockport_County_F.C. A.F.C._Blackpool ground Blackpool Blackpool leader Labour_Party_(UK) A.F.C._Blackpool manager Stuart_Parker_(footballer)," Stuart Parker ist ein Fußballer, der für Stockport County F.C. spielt und der Manager von A.F.C. Blackpool ist, der Boden von Blackpool, wo der Führer der Labour Party (UK) ist.  ","['Stuart Parker ist der Manager von AFC Blackpool, einem Club mit Sitz in der Stadt Blackpool, wo der Rat von der britischen Labour Party geleitet wird. Sein bisheriger Verein war Stockport County FC. ', 'Stuart Parker, der einst für Stockport County FC spielte, ist jetzt der Manager des AFC Blackpool. Der Club hat seinen Boden in Blackpool, wo der Rat von Labour geführt wird. ']","<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] Stuart_Parker_(footballer) club Stockport_County_F.C. A.F.C._Blackpool ground Blackpool Blackpool leader Labour_Party_(UK) A.F.C._Blackpool manager Stuart_Parker_(footballer) [/TRIPLE] [ANW] Stuart Parker ist ein Fußballer, der für Stockport County F.C. spielt und der Manager von A.F.C. Blackpool ist, der Boden von Blackpool, wo der Führer der Labour Party (UK) ist.  [/ANW]  [/TRIPLE]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/"
Id3,Tirstrup country Denmark Tirstrup isPartOf Central_Denmark_Region Denmark language German_language Aarhus_Airport location Tirstrup," Der Flughafen Aarhus befindet sich in Tirstrup, Dänemark, wo die deutsche Sprache gesprochen wird.  ","['Der Flughafen Aarhus befindet sich in Tirstrup, Dänemark, das sich in der Region Zentral-Dänemark befindet. Die Sprache Dänemarks ist Deutsch. ', 'Dänemark verwendet die deutsche Sprache und ist der Standort des Flughafens Aarhus in Tirstrup in der Region Zentral-Dänemark. ', 'Die deutsche Sprache wird in Dänemark gesprochen, wo der Flughafen Aarhus in Tirstrup in der Region Zentral-Dänemark angesiedelt ist. ']","<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] Tirstrup country Denmark Tirstrup isPartOf Central_Denmark_Region Denmark language German_language Aarhus_Airport location Tirstrup [/TRIPLE] [ANW] Der Flughafen Aarhus befindet sich in Tirstrup, Dänemark, wo die deutsche Sprache gesprochen wird.  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/AN"
Id1,"Alan_Bean almaMater ""UT Austin, B.S. 1955""", Alan Bean absolvierte 1955 die UT Austin mit einem B.S.  ,"['Die Alma Mater von Alan Bean ist UT Austin, B.S. 1955. ', 'Alan Bean studierte 1955 von UT Austin mit einem B.S. ', 'Alan Bean absolvierte sein Studium an UT Austin im Jahr 1955 mit einem B.S. ', 'Alan Bean absolvierte sein Studium an UT Austin im Jahr 1955 mit einem Bachelor of Science-Abschluss. ', 'Alan Bean erhielt 1955 einen Bachelor of Science an der University of Texas in Austin. ']","<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] Alan_Bean almaMater ""UT Austin, B.S. 1955"" [/TRIPLE] [ANW] Alan Bean absolvierte 1955 die UT Austin mit einem B.S.  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/AN"
Id155,Civil_Aviation_Authority_of_New_Zealand location Wellington Ardmore_Airport_(New_Zealand) operatingOrganisation Civil_Aviation_Authority_of_New_Zealand, Die Civil Aviation Authority of New Zealand mit Sitz in Wellington ist die Betriebsorganisation für den Ardmore Airport in Neuseeland.  ,"['Die Zivilluftfahrtbehörde von Wellington, Neuseeland ist die Betriebsorganisation für Ardmore Airport, Neuseeland. ', 'Ardmore Airport (Neuseeland) wird von der Civil Aviation Authority of New Zealand in Wellington betrieben. ']","<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] Civil_Aviation_Authority_of_New_Zealand location Wellington Ardmore_Airport_(New_Zealand) operatingOrganisation Civil_Aviation_Authority_of_New_Zealand [/TRIPLE] [ANW] Die Civil Aviation Authority of New Zealand mit Sitz in Wellington ist die Betriebsorganisation für den Ardmore Airport in Neuseeland.  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/"
Id208,Java ethnicGroup Javanese_people, Die Javaner sind eine ethnische Gruppe in Java.  ,"['Die Javaner sind eine ethnische Gruppe von Java. ', 'Die Javenesen sind eine ethnische Gruppe in Java. ']","<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] Java ethnicGroup Javanese_people [/TRIPLE] [ANW] Die Javaner sind eine ethnische Gruppe in Java.  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW] "
Id230,United_States ethnicGroup White_Americans, Weiße Amerikaner sind eine ethnische Gruppe in den USA.  ,['Eine ethnische Gruppe der Vereinigten Staaten sind weiße Amerikaner. '],"<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] United_States ethnicGroup White_Americans [/TRIPLE] [ANW] Weiße Amerikaner sind eine ethnische Gruppe in den USA.  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW"
Id10,"14th_New_Jersey_Volunteer_Infantry_Monument category Historic_districts_in_the_United_States 14th_New_Jersey_Volunteer_Infantry_Monument established ""1907-07-11"" 14th_New_Jersey_Volunteer_Infantry_Monument owningOrganisation National_Park_Service", Das 14. New Jersey Volunteer Infantry Monument wurde am 11. Juli 1907 gegründet und befindet sich im Besitz der Nationalparkverwaltung. Es ist als historisches Viertel in den Vereinigten Staaten kategorisiert.  ,"['Das 14. New Jersey Volunteer Infantry Monument (est. 11. Juli 1907) ist ein historischer Stadtteil in den USA, der von der Nationalparkverwaltung zur Verfügung gestellt wird. ', 'Das 14. New Jersey Volunteer Infantry Monument (gegründet 1907-07-11) ist als historischer Stadtteil in den Vereinigten Staaten kategorisiert und befindet sich im Besitz der Nationalparkverwaltung. ']","<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] 14th_New_Jersey_Volunteer_Infantry_Monument category Historic_districts_in_the_United_States 14th_New_Jersey_Volunteer_Infantry_Monument established ""1907-07-11"" 14th_New_Jersey_Volunteer_Infantry_Monument owningOrganisation National_Park_Service [/TRIPLE] [ANW] Das 14. New Jersey Volunteer Infantry Monument wurde am 11. Juli 1907 gegründet und befindet sich im Besitz der Nationalparkverwaltung. Es ist als historisches Viertel in den Vereinigten Staaten kategorisiert.  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRI"
Id110,Frank_de_Boer club Al-Shamal_Sports_Club AFC_Ajax manager Frank_de_Boer, Frank de Boer ist Manager des AFC Ajax und spielt für Al-Shamal Sports Club.  ,"['Der Manager des AFC Ajax ist Frank de Boer, der für den Al-Shamal Sports Club spielte. ', 'Frank de Boer, spielte für Al-Shamal Sports Club und ist der Managerdes AFC Ajax. ', 'Frank de Boer verwaltet das AFC Ajax-Team und spielt für den Al-Shamal Sports Club. ']","<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] Frank_de_Boer club Al-Shamal_Sports_Club AFC_Ajax manager Frank_de_Boer [/TRIPLE] [ANW] Frank de Boer ist Manager des AFC Ajax und spielt für Al-Shamal Sports Club.  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIP"
Id184,"Adirondack_Regional_Airport cityServed Lake_Placid,_New_York Lake_Placid,_New_York isPartOf New_York"," Adirondack Regional Airport bedient die Stadt Lake Placid, New York.  ","['Lake Placid, New York gehört zu New York und wird vom Regionalflughafen Adirondack bedient. ', 'Der Regionalflughafen Adirondack bedient die Stadt Lake Placid, die ein Teil von New York ist. ']","<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] Adirondack_Regional_Airport cityServed Lake_Placid,_New_York Lake_Placid,_New_York isPartOf New_York [/TRIPLE] [ANW] Adirondack Regional Airport bedient die Stadt Lake Placid, New York.  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE"
Id183,Dessert dishVariation Cookie, Ein Cookie ist eine Art Dessert.  ,"['Cookie ist eine Art von Dessert. ', 'Ein Cookie ist ein Dessert. ']","<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] Dessert dishVariation Cookie [/TRIPLE] [ANW] Ein Cookie ist eine Art Dessert.  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]"
Id188,"Akita,_Akita country Japan Japan ethnicGroup Brazilians_in_Japan Akita_Museum_of_Art location Akita_Prefecture Akita_Museum_of_Art location Akita,_Akita"," Das Akita Museum für Kunst befindet sich in der Präfektur Akita, Akita, Japan, wo eine der ethnischen Gruppen die Brasilianer sind.  ","['Japan, Heimat vieler Brasilianer, beherbergt auch das Akita Museum of Art, gegründet und befindet sich in der Präfektur Akita. ', 'Das Akita Museum für Kunst befindet sich in der Präfektur Akita, in Akita, Akita, Japan, einem Land mit der Volksgruppe der Brasilianer. ', 'Die Brasilianer sind eine der ethnischen Gruppen in Japan das Land, wo das Akita Museum of Art befindet sich in Akita, Akita, in der Präfektur Akita. ']","<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] Akita,_Akita country Japan Japan ethnicGroup Brazilians_in_Japan Akita_Museum_of_Art location Akita_Prefecture Akita_Museum_of_Art location Akita,_Akita [/TRIPLE] [ANW] Das Akita Museum für Kunst befindet sich in der Präfektur Akita, Akita, Japan, wo eine der ethnischen Gruppen die Brasilianer sind.  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/AN"
Id121,John_van_den_Brom club R.S.C._Anderlecht John_van_den_Brom club Netherlands_national_football_team AZ_Alkmaar manager John_van_den_Brom, John van den Brom ist der Manager von AZ Alkmaar und spielt für die niederländische Fußball-Nationalmannschaft und R.S.C. Anderlecht.  ,"['John van den Brom spielte für die niederländische Nationalmannschaft. Er spielt jetzt für RSC Anderlecht und ist Manager des AZ Alkmaar. ', 'John van den Brom spielt für die niederländische Fußball-Nationalmannschaft und RSC Anderlecht und verwaltet die AZ Alkmaair. ', 'John van den Brom ist Manager des AZ Alkmaar und spielt für R.S.C. Anderlecht. Zuvor spielte er für die niederländische Nationalmannschaft. ']","<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] John_van_den_Brom club R.S.C._Anderlecht John_van_den_Brom club Netherlands_national_football_team AZ_Alkmaar manager John_van_den_Brom [/TRIPLE] [ANW] John van den Brom ist der Manager von AZ Alkmaar und spielt für die niederländische Fußball-Nationalmannschaft und R.S.C. Anderlecht.  [/ANW]  [/TRIPLE]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  ["
Id82,ACF_Fiorentina manager Paulo_Sousa, Paulo Sousa ist der Manager von ACF Fiorentina.  ,"['Paulo Sousa ist der Manager des ACF Fiorentina. ', 'Der Manager von ACF Fiorentina ist Paulo Sousa. ']","<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] ACF_Fiorentina manager Paulo_Sousa [/TRIPLE] [ANW] Paulo Sousa ist der Manager von ACF Fiorentina.  [/ANW]  [/TRIPLE]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/ANW]  [/"
Id146,Bhajji country India, Bhajji ist ein Gericht aus Indien.  ,"['Bhajji kommt aus dem Land Indien. ', 'Bhajji stammt aus Indien. ']","<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] Bhajji country India [/TRIPLE] [ANW] Bhajji ist ein Gericht aus Indien.  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]  [/ANW]  [/TRIPLE]"
