eids,input,prediction,actual,generation
Id188,"Akita,_Akita country Japan Japan ethnicGroup Brazilians_in_Japan Akita_Museum_of_Art location Akita_Prefecture Akita_Museum_of_Art location Akita,_Akita"," Das Akita Museum für Kunst befindet sich in der Präfektur Akita, Akita, Japan. Brasilianer sind eine der ethnischen Gruppen in Japan.  ","['Japan, Heimat vieler Brasilianer, beherbergt auch das Akita Museum of Art, gegründet und befindet sich in der Präfektur Akita. ', 'Das Akita Museum für Kunst befindet sich in der Präfektur Akita, in Akita, Akita, Japan, einem Land mit der Volksgruppe der Brasilianer. ', 'Die Brasilianer sind eine der ethnischen Gruppen in Japan das Land, wo das Akita Museum of Art befindet sich in Akita, Akita, in der Präfektur Akita. ']","<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] Akita,_Akita country Japan Japan ethnicGroup Brazilians_in_Japan Akita_Museum_of_Art location Akita_Prefecture Akita_Museum_of_Art location Akita,_Akita [/TRIPLE] [ANW] Das Akita Museum für Kunst befindet sich in der Präfektur Akita, Akita, Japan. Brasilianer sind eine der ethnischen Gruppen in Japan.  [/ANW] </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s>"
Id121,John_van_den_Brom club R.S.C._Anderlecht John_van_den_Brom club Netherlands_national_football_team AZ_Alkmaar manager John_van_den_Brom, John van den Brom ist der Manager von AZ Alkmaar und spielt für R.S.C. Anderlecht und die niederländische Fußball-Nationalmannschaft.  ,"['John van den Brom spielte für die niederländische Nationalmannschaft. Er spielt jetzt für RSC Anderlecht und ist Manager des AZ Alkmaar. ', 'John van den Brom spielt für die niederländische Fußball-Nationalmannschaft und RSC Anderlecht und verwaltet die AZ Alkmaair. ', 'John van den Brom ist Manager des AZ Alkmaar und spielt für R.S.C. Anderlecht. Zuvor spielte er für die niederländische Nationalmannschaft. ']","<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] John_van_den_Brom club R.S.C._Anderlecht John_van_den_Brom club Netherlands_national_football_team AZ_Alkmaar manager John_van_den_Brom [/TRIPLE] [ANW] John van den Brom ist der Manager von AZ Alkmaar und spielt für R.S.C. Anderlecht und die niederländische Fußball-Nationalmannschaft.  [/ANW] </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </"
Id82,ACF_Fiorentina manager Paulo_Sousa, Paulo Sousa ist der Manager von ACF Fiorentina.  ,"['Paulo Sousa ist der Manager des ACF Fiorentina. ', 'Der Manager von ACF Fiorentina ist Paulo Sousa. ']","<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] ACF_Fiorentina manager Paulo_Sousa [/TRIPLE] [ANW] Paulo Sousa ist der Manager von ACF Fiorentina.  [/ANW] </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s>"
Id146,Bhajji country India, Bhajji stammt aus Indien.  ,"['Bhajji kommt aus dem Land Indien. ', 'Bhajji stammt aus Indien. ']","<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] Bhajji country India [/TRIPLE] [ANW] Bhajji stammt aus Indien.  [/ANW] </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s>"
Id54,Greece leader Nikos_Voutsis A.E_Dimitra_Efxeinoupolis location Greece," Der Verein A.E Dimitra Efxeinoupolis befindet sich in Griechenland, wo Nikos Voutsis der Führer ist.  ","['A.E Dimitra Efxeinoupolis befindet sich in Griechenland, dessen Anführer Nikos Voutsis ist. ', 'Der Verein A.E Dimitra Efxeinoupolis befindet sich in Griechenland, und ein griechischer Regierungschef ist Nikos Voutsis. ', 'A.E. Dimitra Efxeinoupolis befindet sich in Griechenland, wo der Führer Nikos Voutsis ist. ']","<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] Greece leader Nikos_Voutsis A.E_Dimitra_Efxeinoupolis location Greece [/TRIPLE] [ANW] Der Verein A.E Dimitra Efxeinoupolis befindet sich in Griechenland, wo Nikos Voutsis der Führer ist.  [/ANW] </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s>"
Id55,Uttar_Pradesh isPartOf Awadh Agra_Airport location Uttar_Pradesh Agra_Airport operatingOrganisation Indian_Air_Force Indian_Air_Force transportAircraft Boeing_C-17_Globemaster_III," Der Flughafen Agra befindet sich in Uttar Pradesh, einem Teil von Awadh. Die indische Luftwaffe ist die Betriebsorganisation des Flughafens und verfügt über Transportflugzeuge, darunter die Boeing C-17 Globemaster III.  ","['Die Boeing C-17 Globemaster III ist ein Transportflugzeug für die indische Luftwaffe, die Agra Airport in Uttar Pradesh in Awadh betreibt. ', 'Der Flughafen Agra befindet sich in Uttar Pradesh, das Teil von Awadh ist. Die indische Luftwaffe betreibt den Flughafen und ihr Transportflugzeug ist die Boeing C-17 Globemaster lll. ', 'Die indische Luftwaffe, die das Transportflugzeug Boeing C-17 Globemaster III nutzt, betreibt Agra Airport in Uttar Pradesh, Awadh. ']","<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] Uttar_Pradesh isPartOf Awadh Agra_Airport location Uttar_Pradesh Agra_Airport operatingOrganisation Indian_Air_Force Indian_Air_Force transportAircraft Boeing_C-17_Globemaster_III [/TRIPLE] [ANW] Der Flughafen Agra befindet sich in Uttar Pradesh, einem Teil von Awadh. Die indische Luftwaffe ist die Betriebsorganisation des Flughafens und verfügt über Transportflugzeuge, darunter die Boeing C-17 Globemaster III.  [/ANW] </s> <s> Agra Airport befindet sich in Uttar Pradesh, einem Teil von Awadh. Die indische Luftwaffe ist die Betriebsorganisation des Flughafens und verfügt über Transportflugzeuge, darunter die Boeing C-17 Globemaster III.  [/S] </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </"
Id61,"Elliot_See almaMater University_of_Texas_at_Austin Elliot_See birthDate ""1927-07-23"" Elliot_See birthPlace Dallas Elliot_See deathDate ""1966-02-28"" Elliot_See deathPlace St._Louis Elliot_See nationality United_States Elliot_See status ""Deceased""", Elliot See wurde am 23. Juli 1927 in Dallas geboren. Er studierte an der University of Texas in Austin und starb am 28. Februar 1966 in St. Louis.  ,"['Elliot See ist ein US-Amerikaner, der am 23. Juli 1927 in Dallas geboren wurde und an der University of Texas in Austin teilnahm. Er starb am 28. Februar 1966 in St. Louis. . ', 'Elliot See (geboren am 23. Juli 1927 in Dallas und gestorben am 28. Februar 1966 in St Louis) war ein Amerikaner, der an der University of Texas in Austin graduierte. ', 'Elliot See wurde am 23. Juli 1927 in Amerika in der Stadt Dallas geboren. Elliot war Student an der University of Texas in Austin. Siehe starb in St. Louis am 28. Februar 1966. ']","<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] Elliot_See almaMater University_of_Texas_at_Austin Elliot_See birthDate ""1927-07-23"" Elliot_See birthPlace Dallas Elliot_See deathDate ""1966-02-28"" Elliot_See deathPlace St._Louis Elliot_See nationality United_States Elliot_See status ""Deceased"" [/TRIPLE] [ANW] Elliot See wurde am 23. Juli 1927 in Dallas geboren. Er studierte an der University of Texas in Austin und starb am 28. Februar 1966 in St. Louis.  [/ANW] </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s>"
Id95,AFC_Ajax season 2014, AFC Ajax spielte in der Saison 2014.  ,"['AFC Ajax spielte in der Saison 2014. ', 'AFC Ajax spielte in der Saison 2014. ']","<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] AFC_Ajax season 2014 [/TRIPLE] [ANW] AFC Ajax spielte in der Saison 2014.  [/ANW] </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s"
Id50,Arròs_negre country Spain Arròs_negre ingredient Cubanelle Arròs_negre region Valencian_Community, Arròs Negre ist ein traditionelles Gericht aus der Region der valencianischen Gemeinschaft in Spanien. Eine der Zutaten ist Cubanelle.  ,"['Cubanelle ist eine der Zutaten in arros negre, die aus der Region der valencianischen Gemeinschaft in Spanien kommt. ', 'Arros Negre enthält Cubanelle und ist ein traditionelles Gericht aus der valencianischen Gemeinschaft in Spanien. ']","<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] Arròs_negre country Spain Arròs_negre ingredient Cubanelle Arròs_negre region Valencian_Community [/TRIPLE] [ANW] Arròs Negre ist ein traditionelles Gericht aus der Region der valencianischen Gemeinschaft in Spanien. Eine der Zutaten ist Cubanelle.  [/ANW] </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s>"
Id150,Turkmenistan_Airlines headquarter Ashgabat Turkmenistan_Airlines hubAirport Turkmenbashi_International_Airport Ashgabat_International_Airport operatingOrganisation Turkmenistan_Airlines," Ashgabat International Airport wird von Turkmenistan Airlines betrieben, die ihren Sitz in Aschgabat haben und den internationalen Flughafen Turkmenbashi als Drehkreuz nutzen.  ","['Located in Ashbat, Ashgabat International Airport is operated by Turkmenistan Airlines, the hub of which is at Turkmenbashi International Airport. ', 'Ashgabat International Airport wird von Turkmenistan Airlines betrieben, die ihren Sitz in Ashgabat und ihren Drehkreuz-Flughafen am internationalen Flughafen Turkmenbashi haben. ']","<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] Turkmenistan_Airlines headquarter Ashgabat Turkmenistan_Airlines hubAirport Turkmenbashi_International_Airport Ashgabat_International_Airport operatingOrganisation Turkmenistan_Airlines [/TRIPLE] [ANW] Ashgabat International Airport wird von Turkmenistan Airlines betrieben, die ihren Sitz in Aschgabat haben und den internationalen Flughafen Turkmenbashi als Drehkreuz nutzen.  [/ANW] </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s>"
Id241,Stuart_Parker_(footballer) club A.F.C._Blackpool, Stuart Parker (Fußballer) spielt für A.F.C. Blackpool.  ,"['Stuart Parker ist Fußballer im A.F.C Blackpool Club. ', 'Stuart Parker (Fußballer) hat AFC Blackpool vertreten. ']","<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] Stuart_Parker_(footballer) club A.F.C._Blackpool [/TRIPLE] [ANW] Stuart Parker (Fußballer) spielt für A.F.C. Blackpool.  [/ANW] </s> </blockquote> </s> </blockquote> </s> </blockquote> </s> </blockquote> </s> </blockquote> </s> </blockquote> </s> </blockquote> </s> </blockquote> </s> </blockquote> </s> </blockquote> </s> </blockquote> </s> </blockquote> </s> </blockquote> </s> </blockquote> </s> </blockquote> </s> </blockquote> </s> </blockquote> </s> </blockquote> </s> </blockquote> </s> </blockquote> </s> </blockquote> </s> </blockquote> </s> </blockquote> </s> </blockquote> </s> </blockquote> </s> </blockquote> </s> </blockquote> </s> </blockquote> </s> </blockquote> </s> </blockquote> </s> </blockquote> </s> </blockquote> </s> </blockquote> </s> </blockquote> </s> </blockquote> </s> </blockquote> </s> </blockquote> </s> </blockquote> </s> </blockquote> </s> </blockquote> </s> </blockquote> </s> </blockquote> </s> </blockquote> </s> </blockquote> </s> </blockquote> </s> </blockquote> </s> </blockquote> </s> </blockquote> </s> </blockquote> </s> </blockquote> </s> </blockquote> </s> </blockquote> </s> </blockquote> </s> </blockquote> </s> </blockquote> </s> </blockquote> </s> </blockquote> </s> </blockquote> </s> </blockquote> </s> </blockquote> </s> </blockquote> </s> </blockquote> </s> </blockquote> </s> </blockquote> </s> </blockquote> </s> </blockquote> </s> </blockquote> </s> </blockquote> </s> </blockquote> </s> </blockquote> </"
Id12,"14th_New_Jersey_Volunteer_Infantry_Monument district Monocacy_National_Battlefield 14th_New_Jersey_Volunteer_Infantry_Monument established ""1907-07-11"" Monocacy_National_Battlefield nearestCity Frederick,_Maryland"," Das 14. New Jersey Volunteer Infantry Monument befindet sich im Monocacy National Battlefield, das sich in der Nähe von Frederick, Maryland, befindet. Das Denkmal wurde am 11. Juli 1907 gegründet.  ","['Frederick Maryland is the next city to Monocacy National Battlefield where the 14. New Jersey Volunteer Infanterie Monument is located. Es wurde am 11. Juli 1907 gegründet. ', 'The Monocacy National Battlefield is where the 14. New Jersey Volunteer Infantry Monument, established on 11 July 1907, is located. Die nächste Stadt ist Frederick, Maryland. ', 'Das 14. New Jersey Volunteer Infantry Monument (gegründet 1907-07-11) befindet sich im Monocacy National Battlefield, mit Frederick, Maryland als seiner nächstgelegenen Stadt. ']","<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] 14th_New_Jersey_Volunteer_Infantry_Monument district Monocacy_National_Battlefield 14th_New_Jersey_Volunteer_Infantry_Monument established ""1907-07-11"" Monocacy_National_Battlefield nearestCity Frederick,_Maryland [/TRIPLE] [ANW] Das 14. New Jersey Volunteer Infantry Monument befindet sich im Monocacy National Battlefield, das sich in der Nähe von Frederick, Maryland, befindet. Das Denkmal wurde am 11. Juli 1907 gegründet.  [/ANW] </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s"
Id26,"Alan_Shepard almaMater ""NWC, M.A. 1957"" Alan_Shepard birthDate ""1923-11-18"" Alan_Shepard birthPlace New_Hampshire Alan_Shepard deathPlace California Alan_Shepard occupation Test_pilot Alan_Shepard status ""Deceased""", Alan Shepard wurde am 18. November 1923 in New Hampshire geboren. Er absolvierte 1957 mit einem M.A. An der NWC. Er diente als Testpilot und starb in Kalifornien.  ,"['Alan Shepard wurde am 18. November 1923 in New Hampshire geboren. Er schloss mit einem M.A. Von NWC im Jahr 1957, und wurde Testpilot. Er verstarb in Kalifornien. ', 'Alan Shepard wurde am 18. November 1923 in New Hampshire geboren. Nach dem Abitur von NWC mit einer MA im Jahr 1957 und der Arbeit als Testpilot starb er in Kalifornien. ']","<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] Alan_Shepard almaMater ""NWC, M.A. 1957"" Alan_Shepard birthDate ""1923-11-18"" Alan_Shepard birthPlace New_Hampshire Alan_Shepard deathPlace California Alan_Shepard occupation Test_pilot Alan_Shepard status ""Deceased"" [/TRIPLE] [ANW] Alan Shepard wurde am 18. November 1923 in New Hampshire geboren. Er absolvierte 1957 mit einem M.A. An der NWC. Er diente als Testpilot und starb in Kalifornien.  [/ANW] </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s"
Id111,"Agremiação_Sportiva_Arapiraquense chairmanTitle ""President"" Agremiação_Sportiva_Arapiraquense fullname ""Agremiação Sportiva Arapiraquense"" Agremiação_Sportiva_Arapiraquense numberOfMembers 17000 Agremiação_Sportiva_Arapiraquense season 2015"," Der Präsident ist der Titel des Vorsitzenden von Agremiação Sportiva Arapiraquense, der 17000 Mitglieder hat und in der Saison 2015 spielte.  ","['Der volle Name von Agremiação Sportiva Arapiraquense ist ""Agremiação Sportiva Arapiraquense"" und der Titel des Vorsitzenden ist ""Präsident"". Der Verein hat 17000 Mitglieder und spielte 2015. ', 'Der vollständige Name der Agremiação Sportiva Arapiraquense ist ""Agremiação Sportiva Arapiraquense"", es hat Titel des \'President\', gespielt in der Saison 2015 und hat 17000 Mitglieder. ']","<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] Agremiação_Sportiva_Arapiraquense chairmanTitle ""President"" Agremiação_Sportiva_Arapiraquense fullname ""Agremiação Sportiva Arapiraquense"" Agremiação_Sportiva_Arapiraquense numberOfMembers 17000 Agremiação_Sportiva_Arapiraquense season 2015 [/TRIPLE] [ANW] Der Präsident ist der Titel des Vorsitzenden von Agremiação Sportiva Arapiraquense, der 17000 Mitglieder hat und in der Saison 2015 spielte.  [/ANW] </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s"
Id114,Alan_B._Miller_Hall architect Robert_A._M._Stern Alan_B._Miller_Hall architecturalStyle Georgian_architecture Mason_School_of_Business country United_States Alan_B._Miller_Hall currentTenants Mason_School_of_Business," Die Mason School of Business, USA, sind die aktuellen Mieter der Alan B. Miller Hall, die von Robert A.M. Stern entworfen wurde und im georgianischen Stil gebaut wurde.  ","['Die georgische Alan B Miller Hall, entworfen von Robert A M Stern in Virginia USA, beherbergt derzeit die Mason School of Business. ', 'Die Mason School of Business in den Vereinigten Staaten, sind die aktuellen Mieter von Alan B Miller Hall (auch bekannt als Robert A M Stern), Alan B Miller Hall hat einen georgianischen Architekturstil. ', 'Die Mason School of Business sind die aktuellen Mieter von Alan B. Miller Hall, in den USA, die im georgianischen Stil von Robert A.M. Stern entworfen wurde. ']","<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] Alan_B._Miller_Hall architect Robert_A._M._Stern Alan_B._Miller_Hall architecturalStyle Georgian_architecture Mason_School_of_Business country United_States Alan_B._Miller_Hall currentTenants Mason_School_of_Business [/TRIPLE] [ANW] Die Mason School of Business, USA, sind die aktuellen Mieter der Alan B. Miller Hall, die von Robert A.M. Stern entworfen wurde und im georgianischen Stil gebaut wurde.  [/ANW] </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s>"
Id183,Athens country Greece, Athen befindet sich in Griechenland.  ,"['Athen liegt im Land Griechenland. ', 'Athen ist eine Stadt in Griechenland. ']","<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] Athens country Greece [/TRIPLE] [ANW] Athen befindet sich in Griechenland.  [/ANW] </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s"
