eids,input,prediction,actual,generation
Id1451,"Acharya_Institute_of_Technology campus ""In Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090."" Acharya_Institute_of_Technology city Bangalore Acharya_Institute_of_Technology director ""Dr. G. P. Prabhukumar"" Acharya_Institute_of_Technology established 2000 All_India_Council_for_Technical_Education location Mumbai Acharya_Institute_of_Technology wasGivenTheTechnicalCampusStatusBy All_India_Council_for_Technical_Education"," The Acharya Institute of Technology is located in Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090. It was established in 2000 and its director is Dr. G. P. Prabhukumar. The Institute was given the 'Technical Campus' status by the All India Council for Technical Education in Mumbai. ","['Dr. G.P. Prabhukumar is the director of The Acharya Institute of Technology (est. 2000), located in Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore - 560090. The All India Council for Technical Education in Mumbai gave the status of Technical Campus to the Acharya Institute of Technology in Bangalore.', ""The campus of the Acharya Institute of Technology, designated as a 'Technical Campus' by then All India Council for Technical Education of Mumbai, was established in the year 2000. It is directed by Dr. G. P. Prabhukumar and may be found at Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090."", 'Dr. G. P. Prabhukumar is the director of the Acharya Institute of Technology, which was established in the year 2000 and is located in the city of Bangalore. The campus address is: Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore - 560090. The All India Council for Technical Education, located in Mumbai, was proud to give the Technical Campus status to the Acharya Institute of Technology.']","<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] Acharya_Institute_of_Technology campus ""In Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090."" Acharya_Institute_of_Technology city Bangalore Acharya_Institute_of_Technology director ""Dr. G. P. Prabhukumar"" Acharya_Institute_of_Technology established 2000 All_India_Council_for_Technical_Education location Mumbai Acharya_Institute_of_Technology wasGivenTheTechnicalCampusStatusBy All_India_Council_for_Technical_Education [/TRIPLE] [ANW] The Acharya Institute of Technology is located in Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090. It was established in 2000 and its director is Dr. G. P. Prabhukumar. The Institute was given the 'Technical Campus' status by the All India Council for Technical Education in Mumbai. [/ANW] </s>"
Id30,Liselotte_Grschebina birthPlace Karlsruhe Karlsruhe country Germany Israel language Modern_Hebrew Liselotte_Grschebina nationality Israel Liselotte_Grschebina training School_of_Applied_Arts_in_Stuttgart," Liselotte Grschebina was born in Karlsruhe, Germany and trained at the School of Applied Arts in Stuttgart. She is a national of Israel where Modern Hebrew is spoken. ","[""Liselotte Grschebina was an Israeli who attended the school of Applied Arts in Stuttgart. She was born in Karlsruhe, Germany. Israel's national language is Modern Hebrew."", 'Liselotte Grschebina is an Israeli national who did her studies at the School of Applied Arts in Stuttgart and was born in Karlsruhe, which is in Germany unlike Israel whose language is Modern Hebrew.', 'Liselotte Grschebina was born in Karlsruhe which is located in Germany, has Israeli nationality (the language in Israel is Modern Hebrew), and studied at the School of Applied Arts in Stuttgart.']","<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] Liselotte_Grschebina birthPlace Karlsruhe Karlsruhe country Germany Israel language Modern_Hebrew Liselotte_Grschebina nationality Israel Liselotte_Grschebina training School_of_Applied_Arts_in_Stuttgart [/TRIPLE] [ANW] Liselotte Grschebina was born in Karlsruhe, Germany and trained at the School of Applied Arts in Stuttgart. She is a national of Israel where Modern Hebrew is spoken. [/ANW] </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s"
Id866,Death_on_a_Factory_Farm editor Geof_Bartz Death_on_a_Factory_Farm musicComposer Jamie_Lawrence Death_on_a_Factory_Farm producer Tom_Simon Death_on_a_Factory_Farm runtime 83.0," Death on a Factory Farm, which was edited by Geof Bartz, composed by Jamie Lawrence and produced by Tom Simon, has a runtime of 83.0. ","['Death on a Factory Farm was edited by Geof Bartz and produced by Tom Simon. The 83 minute long film includes music composed by Jamie Lawrence.', 'Death on a Factory Farm is an 83 minute movie produced by Tom Simon. Geof Bartz edited the film while Jamie Lawrence wrote the music.', 'The film Death on a Factory Farm, with a running time of 83.0, was produced by Tom Simon, edited by Geof Bartz, and had music composed by Jamie Lawrence.']","<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] Death_on_a_Factory_Farm editor Geof_Bartz Death_on_a_Factory_Farm musicComposer Jamie_Lawrence Death_on_a_Factory_Farm producer Tom_Simon Death_on_a_Factory_Farm runtime 83.0 [/TRIPLE] [ANW] Death on a Factory Farm, which was edited by Geof Bartz, composed by Jamie Lawrence and produced by Tom Simon, has a runtime of 83.0. [/ANW] </s>"
Id1568,Liselotte_Grschebina nationality Israel, Liselotte Grschebina is an Israeli national. ,"['Liselotte Grschebina has Israeli nationality.', ""Liselotte Grschebina's nationality is Israeli."", 'Liselotte Grschebina is an Israeli national.']","<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] Liselotte_Grschebina nationality Israel [/TRIPLE] [ANW] Liselotte Grschebina is an Israeli national. [/ANW] </s> </p> </t> </s> </p> </t> </s> </p> </t> </s> </p> </t> </s> </p> </t> </s> </p> </t> </s> </p> </t> </s> </p> </t> </s> </p> </t> </s> </p> </t> </s> </p> </t> </s> </p> </t> </s> </p> </t> </s> </p> </t> </s> </p> </t> </s> </p> </t> </s> </p> </t> </s> </p> </t> </s> </p> </t> </s> </p> </t> </s> </p> </t> </s> </p> </t> </s> </p> </t> </s> </p> </t> </s> </p> </t> </s> </p> </t> </s> </p> </t> </s> </p> </t> </s> </p> </t> </s> </p> </t> </s> </p> </t> </s> </p> </t> </s> </p> </t> </s> </p> </t> </s> </p> </t> </s> </p> </t> </s> </p> </t> </s> </p> </t> </s> </p> </t> </s> </p> </t> </s> </p> </t> </s> </p> </t> </s> </p> </t> </s> </p> </t> </s> </p> </t> </s> </p> </t> </s> </p> </t> </s> </p> </t"
Id1044,Liselotte_Grschebina birthDate 1908-05-02 Liselotte_Grschebina deathDate 1994-06-14 Liselotte_Grschebina deathPlace Israel, Liselotte Grschebina was born on 2nd May 1908 and died on 14th June 1994 in Israel. ,"['Liselotte Grschebina lived from May 2nd, 1908 to June 14th, 1994, when she died in Israel.', 'Liselotte Grschebina was born on the 2nd of May, 1908 and died on the 14th of June, 1994, in Israel.', 'Liselotte Grschebina was born on May 2, 1908 and died in Israel and died on June 14, 1994.']","<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] Liselotte_Grschebina birthDate 1908-05-02 Liselotte_Grschebina deathDate 1994-06-14 Liselotte_Grschebina deathPlace Israel [/TRIPLE] [ANW] Liselotte Grschebina was born on 2nd May 1908 and died on 14th June 1994 in Israel. [/ANW] </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s>"
Id1493,"Acharya_Institute_of_Technology campus ""In Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090."" Acharya_Institute_of_Technology city Bangalore Acharya_Institute_of_Technology director ""Dr. G. P. Prabhukumar"" Bangalore founder Kempe_Gowda_I All_India_Council_for_Technical_Education location Mumbai Acharya_Institute_of_Technology numberOfPostgraduateStudents 700 Acharya_Institute_of_Technology wasGivenTheTechnicalCampusStatusBy All_India_Council_for_Technical_Education"," The Acharya Institute of Technology is located in Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090. The director of the Institute is Dr. G. P. Prabhukumar and it has 700 postgraduate students. The Institute was given the 'Technical Campus' status by the All India Council for Technical Education in Mumbai. Kempe Gowda is the founder of Bangalore. ","[""The Acharya Institute of Technology is in Bangalore (which was founded by Kempe Gowda I); the address of the campus is as follows: Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore - 560090. The All India Council for Technical Education, which is located in Mumbai, gave the Acharya Institute of Technology the status of 'Technical Campus'. There are around 700 postgraduate students at the Acharya Institute of Technology, lead by Dr. G.P. Prabhukumar, who is the institute's director."", 'The Acharya Institute of Technology is run by its director Dr. G.P. Prabhukumar, it has 700 post graduate students and is based in Bangalore a city founded by Kempe Gowda I. It was granted Technical Campus status by the All India Council for Technical Education which is located in Mumbai. The address for the campus is Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore - 560090.', 'Acharya Institute of Technology, director Dr. G.P. Prabhukumar, has around 700 postgraduate students. Located in Bangalore, founded by Kempe Gowda I, in Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore - 560090, it was given the Technical Campus status by the All India Council for Technical Education, based in Mumbai.']","<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] Acharya_Institute_of_Technology campus ""In Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090."" Acharya_Institute_of_Technology city Bangalore Acharya_Institute_of_Technology director ""Dr. G. P. Prabhukumar"" Bangalore founder Kempe_Gowda_I All_India_Council_for_Technical_Education location Mumbai Acharya_Institute_of_Technology numberOfPostgraduateStudents 700 Acharya_Institute_of_Technology wasGivenTheTechnicalCampusStatusBy All_India_Council_for_Technical_Education [/TRIPLE] [ANW] The Acharya Institute of Technology is located in Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090. The director of the Institute is Dr. G. P. Prabhukumar and it has 700 postgraduate students. The Institute was given the 'Technical Campus' status by the All India Council for Technical Education in Mumbai. Kempe Gowda is the founder of Bangalore. [/ANW] </s> [INST] The Acharya Institute of Technology is located in Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090. The director of the Institute is Dr. G. P. Prabhukumar and it has 700 postgraduate students. The Institute was given the 'Technical Campus' status by the All India Council for Technical Education in Mumbai. Kempe Gowda is the founder of Bangalore. [/INST] </s> [INST] The Acharya Institute of Technology is located in Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090. The director of the Institute is Dr. G. P. Prabhukumar and it has 700 postgraduate students. The Institute was given the 'Technical Campus' status by the All India Council for Technical Education in Mumbai. Kempe Gowda is the founder of Bangalore. [/INST] </s> [INST"
Id1710,Darlington populationTotal 106000, Darlington has a population of 106000. ,"['The town of Darlington has a population of one hundred and six thousand.', 'The total population of Darlington is 106,000 residents.', 'Darlington is a city with a population of 106000 people.']","<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] Darlington populationTotal 106000 [/TRIPLE] [ANW] Darlington has a population of 106000. [/ANW] </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s"
Id1771,Pontiac_Rageous assembly Michigan Pontiac_Rageous productionEndYear 1997 Pontiac_Rageous productionStartYear 1997, The Pontiac Rageous was produced in Michigan between 1997 and 1997. ,"['The Pontiac Rageous was produced in Michigan in 1997.', 'The Pontiac Rageous went into production in Michigan in 1997 and ended the same year.', 'Pontiac Rageous was first made in Michigan in 1997 and was last produced in 1997.']","<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] Pontiac_Rageous assembly Michigan Pontiac_Rageous productionEndYear 1997 Pontiac_Rageous productionStartYear 1997 [/TRIPLE] [ANW] The Pontiac Rageous was produced in Michigan between 1997 and 1997. [/ANW] </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s"
Id1717,"Alan_Shepard award Distinguished_Service_Medal_(United_States_Navy) Alan_Shepard birthDate ""1923-11-18"" Alan_Shepard birthPlace New_Hampshire Alan_Shepard deathPlace California Alan_Shepard nationality United_States Alan_Shepard occupation Test_pilot Alan_Shepard servedAsChiefOfTheAstronautOfficeIn 1963"," Alan Shepard was born in New Hampshire on November 18th, 1923. He was a US national who served as a test pilot and was the Chief of the Astronaut Office in 1963. He was awarded the Distinguished Service Medal by the United States Navy. Alan Shepard died in California. ","['American, Alan Shepard, who was born in New Hampshire on Nov 18, 1923 and died in California, was a test pilot. He served as the Chief of the Astronaut Office in 1963, and was awarded the Distinguished Service Medal in the United States Navy.', 'Alan Shepard (national of the United States) was born on November 18th, 1923, in New Hampshire. He was the chief Astronaut office in 1963, his occupation was a test pilot. He was awarded the Distinguished service medal. He died in California.', 'Alan Shepard, test pilot and 1963 Chief of the Astronaut Office, was awarded the Distinguished Service Medal by the United States Navy. Shepard, a United States National, was born in New Hampshire in November 18, 1923 and died in California.']","<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] Alan_Shepard award Distinguished_Service_Medal_(United_States_Navy) Alan_Shepard birthDate ""1923-11-18"" Alan_Shepard birthPlace New_Hampshire Alan_Shepard deathPlace California Alan_Shepard nationality United_States Alan_Shepard occupation Test_pilot Alan_Shepard servedAsChiefOfTheAstronautOfficeIn 1963 [/TRIPLE] [ANW] Alan Shepard was born in New Hampshire on November 18th, 1923. He was a US national who served as a test pilot and was the Chief of the Astronaut Office in 1963. He was awarded the Distinguished Service Medal by the United States Navy. Alan Shepard died in California. [/ANW] </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </"
Id1254,"Agremiação_Sportiva_Arapiraquense chairmanTitle ""President"" Campeonato_Brasileiro_Série_C champions Vila_Nova_Futebol_Clube Campeonato_Brasileiro_Série_C country Brazil Agremiação_Sportiva_Arapiraquense ground Estádio_Municipal_Coaracy_da_Mata_Fonseca Agremiação_Sportiva_Arapiraquense league Campeonato_Brasileiro_Série_C Estádio_Municipal_Coaracy_da_Mata_Fonseca location Arapiraca Agremiação_Sportiva_Arapiraquense numberOfMembers 17000", Agremiação Sportiva Arapiraquense is located in Arapiraca and has 17000 members. The club's chairman is called the President and they play in the Campeonato Brasileiro Série C league in Brazil. The league's champions are Vila Nova Futebol Clube and the league is played at the Estádio Municipal Coaracy da Mata Fonseca. ,"[""The Agremiacao Sportiva Arapiraquense club has 17000 members and they play in the Campeonato Brasileiro Série C league based in Brazil. Their ground is the Estadio Municipal Coaracy da Mata Fonseca located in Arapiraca and Vila Nova Futebol Clube are the champions of the league. The chairman of Agremiação Sportiva Arapiraquense has the title of 'President'.""]","<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] Agremiação_Sportiva_Arapiraquense chairmanTitle ""President"" Campeonato_Brasileiro_Série_C champions Vila_Nova_Futebol_Clube Campeonato_Brasileiro_Série_C country Brazil Agremiação_Sportiva_Arapiraquense ground Estádio_Municipal_Coaracy_da_Mata_Fonseca Agremiação_Sportiva_Arapiraquense league Campeonato_Brasileiro_Série_C Estádio_Municipal_Coaracy_da_Mata_Fonseca location Arapiraca Agremiação_Sportiva_Arapiraquense numberOfMembers 17000 [/TRIPLE] [ANW] Agremiação Sportiva Arapiraquense is located in Arapiraca and has 17000 members. The club's chairman is called the President and they play in the Campeonato Brasileiro Série C league in Brazil. The league's champions are Vila Nova Futebol Clube and the league is played at the Estádio Municipal Coaracy da Mata Fonseca. [/ANW] </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s"
Id116,"Gdynia,_Poland leaderTitle Mayor"," The Mayor is the leader of Gdynia, Poland. ","['The leader of Gdynia, Poland is called the Mayor.', 'Gdynia is the city in Poland under the leadership of Mayor.', 'One of the leaders of Gdynia, Poland is the Mayor.']","<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] Gdynia,_Poland leaderTitle Mayor [/TRIPLE] [ANW] The Mayor is the leader of Gdynia, Poland. [/ANW] </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </"
Id680,"Bananaman broadcastedBy BBC Bananaman lastAired ""1986-04-15""", Bananaman was broadcast by the BBC and last aired on 15th April 1986. ,"['Bananaman last aired on April 15th 1986, on BBC.', 'Broadcasted by the BBC, Bananaman was last aired on the 15th April 1986.', 'Bananaman, the TV series, was last shown on the BBC, 15th April 1986.', 'The BBC broadcasted Bananaman on April 15th 1986 for a last time.']","<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] Bananaman broadcastedBy BBC Bananaman lastAired ""1986-04-15"" [/TRIPLE] [ANW] Bananaman was broadcast by the BBC and last aired on 15th April 1986. [/ANW] </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s>"
Id1424,Ciudad_Ayala governmentType Council-manager_government Ciudad_Ayala populationDensity 1604.0 Ciudad_Ayala populationMetro 1777539 Ciudad_Ayala utcOffset −6, Ciudad Ayala has a population of 1777539 and a population density of 1604.0. The government type is Council-manager government and the UTC offset is -6. ,"['The population of the metropolitan area of Ciudad Ayala is 1,777,539, with a population density of 1604.0 and the UTC offset of -6. The government of Ciudad Ayala is council-manager government .', 'The city of Ciudad Ayala has a UTC offset of -6 and a population density of 1604. Its population is 1777539 and it is governed by a council-manager.', 'Ciudad Ayala, which is in the UTC offset -6 time zone, has a population density of 1604.0 in the metropolitan area with a range of 1,777,539 and uses a council manager type government.']","<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] Ciudad_Ayala governmentType Council-manager_government Ciudad_Ayala populationDensity 1604.0 Ciudad_Ayala populationMetro 1777539 Ciudad_Ayala utcOffset −6 [/TRIPLE] [ANW] Ciudad Ayala has a population of 1777539 and a population density of 1604.0. The government type is Council-manager government and the UTC offset is -6. [/ANW] </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s>"
Id1245,Mermaid_(Train_song) followedBy Imagine_(John_Lennon_song) Mermaid_(Train_song) precededBy This'll_Be_My_Year Mermaid_(Train_song) releaseDate 2012-12-27 Mermaid_(Train_song) runtime 3.16 Mermaid_(Train_song) writer Espen_Lind Mermaid_(Train_song) writer Amund_Bjørklund, The song Mermaid was written by Espen Lind and Amund Bjørklund. It was released on 27th December 2012 and has a runtime of 3.16 minutes. It was preceded by This'll Be My Year and followed by Imagine. ,"['The song Mermaid by Train was written by Espen Lind and Amund Bjorklund and released on December 27, 2017. The song Mermaid is three minutes and sixteen seconds long. Mermaid is preceded by the song ""This\'ll Be My Year"" then after by John Lennon\'s ""Imagine"".', ""The Train song Mermaid written by Amund Bjørklund and Espen Lind with runtime of 3.16 minutes was released on 27th December 2012. It was preceded by the song This'll Be My Year and was followed by the release of Imagine by John Lennon performed by Train."", '""Mermaid"", which was the song elected by Train to follow ""This\'ll be my Year,"" is a 3 minutes and 16 seconds long musical piece written by the songwriting team of Amund Bjorklund and Espen Lind. After the December 27, 2012 release of Mermaid, Train followed up with a rendition of the iconic John Lennon song, ""Imagine.""']","<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] Mermaid_(Train_song) followedBy Imagine_(John_Lennon_song) Mermaid_(Train_song) precededBy This'll_Be_My_Year Mermaid_(Train_song) releaseDate 2012-12-27 Mermaid_(Train_song) runtime 3.16 Mermaid_(Train_song) writer Espen_Lind Mermaid_(Train_song) writer Amund_Bjørklund [/TRIPLE] [ANW] The song Mermaid was written by Espen Lind and Amund Bjørklund. It was released on 27th December 2012 and has a runtime of 3.16 minutes. It was preceded by This'll Be My Year and followed by Imagine. [/ANW] </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s> </s>"
Id1091,Train_(band) recordLabel Warner_Music_Group, The band Train is signed to the record label Warner Music Group. ,"['The band Train were signed to the record label Warner Music Group.', 'Warner Music Group is the record label of the band Train.', ""The band Train's record label is Warner Music Group.""]","<s> [INST] Given the following triples in (TRIPLE), you have to generate the corresponding text in (ANW) [/INST] [TRIPLE] Train_(band) recordLabel Warner_Music_Group [/TRIPLE] [ANW] The band Train is signed to the record label Warner Music Group. [/ANW] </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p> </s> </p"
